A,B,C,Step,InitCondNum,State
0,0,0,6,24,000
1,1,1,7,24,111
0,0,0,8,24,000
1,1,1,9,24,111
0,0,0,10,24,000
1,1,1,11,24,111
0,0,0,12,24,000
1,1,1,13,24,111
0,0,0,14,24,000
1,1,1,15,24,111
0,0,0,16,24,000
1,1,1,17,24,111
0,0,0,18,24,000
1,1,1,19,24,111
0,0,0,20,24,000
1,1,1,21,24,111
0,0,0,22,24,000
1,1,1,23,24,111
0,0,0,24,24,000
1,1,1,25,24,111
0,0,0,26,24,000
1,1,1,27,24,111
0,0,0,28,24,000
1,1,1,29,24,111
0,0,0,30,24,000
1,1,1,31,24,111
0,0,0,32,24,000
1,1,1,33,24,111
0,0,0,34,24,000
1,1,1,35,24,111
0,0,0,36,24,000
1,1,1,37,24,111
0,0,0,38,24,000
1,1,1,39,24,111
0,0,0,40,24,000
1,1,1,41,24,111
0,0,0,42,24,000
1,1,1,43,24,111
0,0,0,44,24,000
1,1,1,45,24,111
0,0,0,46,24,000
1,1,1,47,24,111
0,0,0,48,24,000
1,1,1,49,24,111
0,0,0,50,24,000
1,1,1,51,24,111
0,0,0,52,24,000
1,1,1,53,24,111
0,0,0,54,24,000
1,1,1,55,24,111
0,0,0,56,24,000
1,1,1,57,24,111
0,0,0,58,24,000
1,1,1,59,24,111
0,0,0,60,24,000
1,1,1,61,24,111
0,0,0,62,24,000
1,1,1,63,24,111
0,0,0,64,24,000
1,1,1,65,24,111
0,0,0,66,24,000
1,1,1,67,24,111
0,0,0,68,24,000
1,1,1,69,24,111
0,0,0,70,24,000
1,1,1,71,24,111
0,0,0,72,24,000
1,1,1,73,24,111
0,0,0,74,24,000
1,1,1,75,24,111
0,0,0,76,24,000
1,1,1,77,24,111
0,0,0,78,24,000
1,1,1,79,24,111
0,0,0,80,24,000
1,1,1,81,24,111
0,0,0,82,24,000
1,1,1,83,24,111
0,0,0,84,24,000
1,1,1,85,24,111
0,0,0,86,24,000
1,1,1,87,24,111
0,0,0,88,24,000
1,1,1,89,24,111
0,0,0,90,24,000
1,1,1,91,24,111
0,0,0,92,24,000
1,1,1,93,24,111
0,0,0,94,24,000
1,1,1,95,24,111
0,0,0,96,24,000
1,1,1,97,24,111
0,0,0,98,24,000
1,1,1,99,24,111
0,0,0,100,24,000
1,1,1,101,24,111
1,0,1,1,25,101
0,0,0,2,25,000
1,1,1,3,25,111
0,0,0,4,25,000
1,1,1,5,25,111
0,0,0,6,25,000
1,1,1,7,25,111
0,0,0,8,25,000
1,1,1,9,25,111
0,0,0,10,25,000
1,1,1,11,25,111
0,0,0,12,25,000
1,1,1,13,25,111
0,0,0,14,25,000
1,1,1,15,25,111
0,0,0,16,25,000
1,1,1,17,25,111
0,0,0,18,25,000
1,1,1,19,25,111
0,0,0,20,25,000
1,1,1,21,25,111
0,0,0,22,25,000
1,1,1,23,25,111
0,0,0,24,25,000
1,1,1,25,25,111
0,0,0,26,25,000
1,1,1,27,25,111
0,0,0,28,25,000
1,1,1,29,25,111
0,0,0,30,25,000
1,1,1,31,25,111
0,0,0,32,25,000
1,1,1,33,25,111
0,0,0,34,25,000
1,1,1,35,25,111
0,0,0,36,25,000
1,1,1,37,25,111
0,0,0,38,25,000
1,1,1,39,25,111
0,0,0,40,25,000
1,1,1,41,25,111
0,0,0,42,25,000
1,1,1,43,25,111
0,0,0,44,25,000
1,1,1,45,25,111
0,0,0,46,25,000
1,1,1,47,25,111
0,0,0,48,25,000
1,1,1,49,25,111
0,0,0,50,25,000
1,1,1,51,25,111
0,0,0,52,25,000
1,1,1,53,25,111
0,0,0,54,25,000
1,1,1,55,25,111
0,0,0,56,25,000
1,1,1,57,25,111
0,0,0,58,25,000
1,1,1,59,25,111
0,0,0,60,25,000
1,1,1,61,25,111
0,0,0,62,25,000
1,1,1,63,25,111
0,0,0,64,25,000
1,1,1,65,25,111
0,0,0,66,25,000
1,1,1,67,25,111
0,0,0,68,25,000
1,1,1,69,25,111
0,0,0,70,25,000
1,1,1,71,25,111
0,0,0,72,25,000
1,1,1,73,25,111
0,0,0,74,25,000
1,1,1,75,25,111
0,0,0,76,25,000
1,1,1,77,25,111
0,0,0,78,25,000
1,1,1,79,25,111
0,0,0,80,25,000
1,1,1,81,25,111
0,0,0,82,25,000
1,1,1,83,25,111
0,0,0,84,25,000
1,1,1,85,25,111
0,0,0,86,25,000
1,1,1,87,25,111
0,0,0,88,25,000
1,1,1,89,25,111
0,0,0,90,25,000
1,1,1,91,25,111
0,0,0,92,25,000
1,1,1,93,25,111
0,0,0,94,25,000
1,1,1,95,25,111
0,0,0,96,25,000
1,1,1,97,25,111
0,0,0,98,25,000
1,1,1,99,25,111
0,0,0,100,25,000
1,1,1,101,25,111
0,1,1,1,26,011
0,0,0,2,26,000
1,1,1,3,26,111
0,0,0,4,26,000
1,1,1,5,26,111
0,0,0,6,26,000
1,1,1,7,26,111
0,0,0,8,26,000
1,1,1,9,26,111
0,0,0,10,26,000
1,1,1,11,26,111
0,0,0,12,26,000
1,1,1,13,26,111
0,0,0,14,26,000
1,1,1,15,26,111
0,0,0,16,26,000
1,1,1,17,26,111
0,0,0,18,26,000
1,1,1,19,26,111
0,0,0,20,26,000
1,1,1,21,26,111
0,0,0,22,26,000
1,1,1,23,26,111
0,0,0,24,26,000
1,1,1,25,26,111
0,0,0,26,26,000
1,1,1,27,26,111
0,0,0,28,26,000
1,1,1,29,26,111
0,0,0,30,26,000
1,1,1,31,26,111
0,0,0,32,26,000
1,1,1,33,26,111
0,0,0,34,26,000
1,1,1,35,26,111
0,0,0,36,26,000
1,1,1,37,26,111
0,0,0,38,26,000
1,1,1,39,26,111
0,0,0,40,26,000
1,1,1,41,26,111
0,0,0,42,26,000
1,1,1,43,26,111
0,0,0,44,26,000
1,1,1,45,26,111
0,0,0,46,26,000
1,1,1,47,26,111
0,0,0,48,26,000
1,1,1,49,26,111
0,0,0,50,26,000
1,1,1,51,26,111
0,0,0,52,26,000
1,1,1,53,26,111
0,0,0,54,26,000
1,1,1,55,26,111
0,0,0,56,26,000
1,1,1,57,26,111
0,0,0,58,26,000
1,1,1,59,26,111
0,0,0,60,26,000
1,1,1,61,26,111
0,0,0,62,26,000
1,1,1,63,26,111
0,0,0,64,26,000
1,1,1,65,26,111
0,0,0,66,26,000
1,1,1,67,26,111
0,0,0,68,26,000
1,1,1,69,26,111
0,0,0,70,26,000
1,1,1,71,26,111
0,0,0,72,26,000
1,1,1,73,26,111
0,0,0,74,26,000
1,1,1,75,26,111
0,0,0,76,26,000
1,1,1,77,26,111
0,0,0,78,26,000
1,1,1,79,26,111
0,0,0,80,26,000
1,1,1,81,26,111
0,0,0,82,26,000
1,1,1,83,26,111
0,0,0,84,26,000
1,1,1,85,26,111
0,0,0,86,26,000
1,1,1,87,26,111
0,0,0,88,26,000
1,1,1,89,26,111
0,0,0,90,26,000
1,1,1,91,26,111
0,0,0,92,26,000
1,1,1,93,26,111
0,0,0,94,26,000
1,1,1,95,26,111
0,0,0,96,26,000
1,1,1,97,26,111
0,0,0,98,26,000
1,1,1,99,26,111
0,0,0,100,26,000
1,1,1,101,26,111
0,1,0,1,27,010
0,1,0,2,27,010
0,1,0,3,27,010
0,1,0,4,27,010
0,1,0,5,27,010
0,1,0,6,27,010
0,1,0,7,27,010
0,1,0,8,27,010
0,1,0,9,27,010
0,1,0,10,27,010
0,1,0,11,27,010
0,1,0,12,27,010
0,1,0,13,27,010
0,1,0,14,27,010
0,1,0,15,27,010
0,1,0,16,27,010
0,1,0,17,27,010
0,1,0,18,27,010
0,1,0,19,27,010
0,1,0,20,27,010
0,1,0,21,27,010
0,1,0,22,27,010
0,1,0,23,27,010
0,1,0,24,27,010
0,1,0,25,27,010
0,1,0,26,27,010
0,1,0,27,27,010
0,1,0,28,27,010
0,1,0,29,27,010
0,1,0,30,27,010
0,1,0,31,27,010
0,1,0,32,27,010
0,1,0,33,27,010
0,1,0,34,27,010
0,1,0,35,27,010
0,1,0,36,27,010
0,1,0,37,27,010
0,1,0,38,27,010
0,1,0,39,27,010
0,1,0,40,27,010
0,1,0,41,27,010
0,1,0,42,27,010
0,1,0,43,27,010
0,1,0,44,27,010
0,1,0,45,27,010
0,1,0,46,27,010
0,1,0,47,27,010
0,1,0,48,27,010
0,1,0,49,27,010
0,1,0,50,27,010
0,1,0,51,27,010
0,1,0,52,27,010
0,1,0,53,27,010
0,1,0,54,27,010
0,1,0,55,27,010
0,1,0,56,27,010
0,1,0,57,27,010
0,1,0,58,27,010
0,1,0,59,27,010
0,1,0,60,27,010
0,1,0,61,27,010
0,1,0,62,27,010
0,1,0,63,27,010
0,1,0,64,27,010
0,1,0,65,27,010
0,1,0,66,27,010
0,1,0,67,27,010
0,1,0,68,27,010
0,1,0,69,27,010
0,1,0,70,27,010
0,1,0,71,27,010
0,1,0,72,27,010
0,1,0,73,27,010
0,1,0,74,27,010
0,1,0,75,27,010
0,1,0,76,27,010
0,1,0,77,27,010
0,1,0,78,27,010
0,1,0,79,27,010
0,1,0,80,27,010
0,1,0,81,27,010
0,1,0,82,27,010
0,1,0,83,27,010
0,1,0,84,27,010
0,1,0,85,27,010
0,1,0,86,27,010
0,1,0,87,27,010
0,1,0,88,27,010
0,1,0,89,27,010
0,1,0,90,27,010
0,1,0,91,27,010
0,1,0,92,27,010
0,1,0,93,27,010
0,1,0,94,27,010
0,1,0,95,27,010
0,1,0,96,27,010
0,1,0,97,27,010
0,1,0,98,27,010
0,1,0,99,27,010
0,1,0,100,27,010
0,1,0,101,27,010
1,0,1,1,28,101
0,0,0,2,28,000
1,1,1,3,28,111
0,0,0,4,28,000
1,1,1,5,28,111
0,0,0,6,28,000
1,1,1,7,28,111
0,0,0,8,28,000
1,1,1,9,28,111
0,0,0,10,28,000
1,1,1,11,28,111
0,0,0,12,28,000
1,1,1,13,28,111
0,0,0,14,28,000
1,1,1,15,28,111
0,0,0,16,28,000
1,1,1,17,28,111
0,0,0,18,28,000
1,1,1,19,28,111
0,0,0,20,28,000
1,1,1,21,28,111
0,0,0,22,28,000
1,1,1,23,28,111
0,0,0,24,28,000
1,1,1,25,28,111
0,0,0,26,28,000
1,1,1,27,28,111
0,0,0,28,28,000
1,1,1,29,28,111
0,0,0,30,28,000
1,1,1,31,28,111
0,0,0,32,28,000
1,1,1,33,28,111
0,0,0,34,28,000
1,1,1,35,28,111
0,0,0,36,28,000
1,1,1,37,28,111
0,0,0,38,28,000
1,1,1,39,28,111
0,0,0,40,28,000
1,1,1,41,28,111
0,0,0,42,28,000
1,1,1,43,28,111
0,0,0,44,28,000
1,1,1,45,28,111
0,0,0,46,28,000
1,1,1,47,28,111
0,0,0,48,28,000
1,1,1,49,28,111
0,0,0,50,28,000
1,1,1,51,28,111
0,0,0,52,28,000
1,1,1,53,28,111
0,0,0,54,28,000
1,1,1,55,28,111
0,0,0,56,28,000
1,1,1,57,28,111
0,0,0,58,28,000
1,1,1,59,28,111
0,0,0,60,28,000
1,1,1,61,28,111
0,0,0,62,28,000
1,1,1,63,28,111
0,0,0,64,28,000
1,1,1,65,28,111
0,0,0,66,28,000
1,1,1,67,28,111
0,0,0,68,28,000
1,1,1,69,28,111
0,0,0,70,28,000
1,1,1,71,28,111
0,0,0,72,28,000
1,1,1,73,28,111
0,0,0,74,28,000
1,1,1,75,28,111
0,0,0,76,28,000
1,1,1,77,28,111
0,0,0,78,28,000
1,1,1,79,28,111
0,0,0,80,28,000
1,1,1,81,28,111
0,0,0,82,28,000
1,1,1,83,28,111
0,0,0,84,28,000
1,1,1,85,28,111
0,0,0,86,28,000
1,1,1,87,28,111
0,0,0,88,28,000
1,1,1,89,28,111
0,0,0,90,28,000
1,1,1,91,28,111
0,0,0,92,28,000
1,1,1,93,28,111
0,0,0,94,28,000
1,1,1,95,28,111
0,0,0,96,28,000
1,1,1,97,28,111
0,0,0,98,28,000
1,1,1,99,28,111
0,0,0,100,28,000
1,1,1,101,28,111
1,0,0,1,29,100
1,0,0,2,29,100
1,0,0,3,29,100
1,0,0,4,29,100
1,0,0,5,29,100
1,0,0,6,29,100
1,0,0,7,29,100
1,0,0,8,29,100
1,0,0,9,29,100
1,0,0,10,29,100
1,0,0,11,29,100
1,0,0,12,29,100
1,0,0,13,29,100
1,0,0,14,29,100
1,0,0,15,29,100
1,0,0,16,29,100
1,0,0,17,29,100
1,0,0,18,29,100
1,0,0,19,29,100
1,0,0,20,29,100
1,0,0,21,29,100
1,0,0,22,29,100
1,0,0,23,29,100
1,0,0,24,29,100
1,0,0,25,29,100
1,0,0,26,29,100
1,0,0,27,29,100
1,0,0,28,29,100
1,0,0,29,29,100
1,0,0,30,29,100
1,0,0,31,29,100
1,0,0,32,29,100
1,0,0,33,29,100
1,0,0,34,29,100
1,0,0,35,29,100
1,0,0,36,29,100
1,0,0,37,29,100
1,0,0,38,29,100
1,0,0,39,29,100
1,0,0,40,29,100
1,0,0,41,29,100
1,0,0,42,29,100
1,0,0,43,29,100
1,0,0,44,29,100
1,0,0,45,29,100
1,0,0,46,29,100
1,0,0,47,29,100
1,0,0,48,29,100
1,0,0,49,29,100
1,0,0,50,29,100
1,0,0,51,29,100
1,0,0,52,29,100
1,0,0,53,29,100
1,0,0,54,29,100
1,0,0,55,29,100
1,0,0,56,29,100
1,0,0,57,29,100
1,0,0,58,29,100
1,0,0,59,29,100
1,0,0,60,29,100
1,0,0,61,29,100
1,0,0,62,29,100
1,0,0,63,29,100
1,0,0,64,29,100
1,0,0,65,29,100
1,0,0,66,29,100
1,0,0,67,29,100
1,0,0,68,29,100
1,0,0,69,29,100
1,0,0,70,29,100
1,0,0,71,29,100
1,0,0,72,29,100
1,0,0,73,29,100
1,0,0,74,29,100
1,0,0,75,29,100
1,0,0,76,29,100
1,0,0,77,29,100
1,0,0,78,29,100
1,0,0,79,29,100
1,0,0,80,29,100
1,0,0,81,29,100
1,0,0,82,29,100
1,0,0,83,29,100
1,0,0,84,29,100
1,0,0,85,29,100
1,0,0,86,29,100
1,0,0,87,29,100
1,0,0,88,29,100
1,0,0,89,29,100
1,0,0,90,29,100
1,0,0,91,29,100
1,0,0,92,29,100
1,0,0,93,29,100
1,0,0,94,29,100
1,0,0,95,29,100
1,0,0,96,29,100
1,0,0,97,29,100
1,0,0,98,29,100
1,0,0,99,29,100
1,0,0,100,29,100
1,0,0,101,29,100
1,0,1,1,30,101
0,0,0,2,30,000
1,1,1,3,30,111
0,0,0,4,30,000
1,1,1,5,30,111
0,0,0,6,30,000
1,1,1,7,30,111
0,0,0,8,30,000
1,1,1,9,30,111
0,0,0,10,30,000
1,1,1,11,30,111
0,0,0,12,30,000
1,1,1,13,30,111
0,0,0,14,30,000
1,1,1,15,30,111
0,0,0,16,30,000
1,1,1,17,30,111
0,0,0,18,30,000
1,1,1,19,30,111
0,0,0,20,30,000
1,1,1,21,30,111
0,0,0,22,30,000
1,1,1,23,30,111
0,0,0,24,30,000
1,1,1,25,30,111
0,0,0,26,30,000
1,1,1,27,30,111
0,0,0,28,30,000
1,1,1,29,30,111
0,0,0,30,30,000
1,1,1,31,30,111
0,0,0,32,30,000
1,1,1,33,30,111
0,0,0,34,30,000
1,1,1,35,30,111
0,0,0,36,30,000
1,1,1,37,30,111
0,0,0,38,30,000
1,1,1,39,30,111
0,0,0,40,30,000
1,1,1,41,30,111
0,0,0,42,30,000
1,1,1,43,30,111
0,0,0,44,30,000
1,1,1,45,30,111
0,0,0,46,30,000
1,1,1,47,30,111
0,0,0,48,30,000
1,1,1,49,30,111
0,0,0,50,30,000
1,1,1,51,30,111
0,0,0,52,30,000
1,1,1,53,30,111
0,0,0,54,30,000
1,1,1,55,30,111
0,0,0,56,30,000
1,1,1,57,30,111
0,0,0,58,30,000
1,1,1,59,30,111
0,0,0,60,30,000
1,1,1,61,30,111
0,0,0,62,30,000
1,1,1,63,30,111
0,0,0,64,30,000
1,1,1,65,30,111
0,0,0,66,30,000
1,1,1,67,30,111
0,0,0,68,30,000
1,1,1,69,30,111
0,0,0,70,30,000
1,1,1,71,30,111
0,0,0,72,30,000
1,1,1,73,30,111
0,0,0,74,30,000
1,1,1,75,30,111
0,0,0,76,30,000
1,1,1,77,30,111
0,0,0,78,30,000
1,1,1,79,30,111
0,0,0,80,30,000
1,1,1,81,30,111
0,0,0,82,30,000
1,1,1,83,30,111
0,0,0,84,30,000
1,1,1,85,30,111
0,0,0,86,30,000
1,1,1,87,30,111
0,0,0,88,30,000
1,1,1,89,30,111
0,0,0,90,30,000
1,1,1,91,30,111
0,0,0,92,30,000
1,1,1,93,30,111
0,0,0,94,30,000
1,1,1,95,30,111
0,0,0,96,30,000
1,1,1,97,30,111
0,0,0,98,30,000
1,1,1,99,30,111
0,0,0,100,30,000
1,1,1,101,30,111
0,0,1,1,31,001
0,0,1,2,31,001
0,0,1,3,31,001
0,0,1,4,31,001
0,0,1,5,31,001
0,0,1,6,31,001
0,0,1,7,31,001
0,0,1,8,31,001
0,0,1,9,31,001
0,0,1,10,31,001
0,0,1,11,31,001
0,0,1,12,31,001
0,0,1,13,31,001
0,0,1,14,31,001
0,0,1,15,31,001
0,0,1,16,31,001
0,0,1,17,31,001
0,0,1,18,31,001
0,0,1,19,31,001
0,0,1,20,31,001
0,0,1,21,31,001
0,0,1,22,31,001
0,0,1,23,31,001
0,0,1,24,31,001
0,0,1,25,31,001
0,0,1,26,31,001
0,0,1,27,31,001
0,0,1,28,31,001
0,0,1,29,31,001
0,0,1,30,31,001
0,0,1,31,31,001
0,0,1,32,31,001
0,0,1,33,31,001
0,0,1,34,31,001
0,0,1,35,31,001
0,0,1,36,31,001
0,0,1,37,31,001
0,0,1,38,31,001
0,0,1,39,31,001
0,0,1,40,31,001
0,0,1,41,31,001
0,0,1,42,31,001
0,0,1,43,31,001
0,0,1,44,31,001
0,0,1,45,31,001
0,0,1,46,31,001
0,0,1,47,31,001
0,0,1,48,31,001
0,0,1,49,31,001
0,0,1,50,31,001
0,0,1,51,31,001
0,0,1,52,31,001
0,0,1,53,31,001
0,0,1,54,31,001
0,0,1,55,31,001
0,0,1,56,31,001
0,0,1,57,31,001
0,0,1,58,31,001
0,0,1,59,31,001
0,0,1,60,31,001
0,0,1,61,31,001
0,0,1,62,31,001
0,0,1,63,31,001
0,0,1,64,31,001
0,0,1,65,31,001
0,0,1,66,31,001
0,0,1,67,31,001
0,0,1,68,31,001
0,0,1,69,31,001
0,0,1,70,31,001
0,0,1,71,31,001
0,0,1,72,31,001
0,0,1,73,31,001
0,0,1,74,31,001
0,0,1,75,31,001
0,0,1,76,31,001
0,0,1,77,31,001
0,0,1,78,31,001
0,0,1,79,31,001
0,0,1,80,31,001
0,0,1,81,31,001
0,0,1,82,31,001
0,0,1,83,31,001
0,0,1,84,31,001
0,0,1,85,31,001
0,0,1,86,31,001
0,0,1,87,31,001
0,0,1,88,31,001
0,0,1,89,31,001
0,0,1,90,31,001
0,0,1,91,31,001
0,0,1,92,31,001
0,0,1,93,31,001
0,0,1,94,31,001
0,0,1,95,31,001
0,0,1,96,31,001
0,0,1,97,31,001
0,0,1,98,31,001
0,0,1,99,31,001
0,0,1,100,31,001
0,0,1,101,31,001
0,1,1,1,32,011
0,0,0,2,32,000
1,1,1,3,32,111
0,0,0,4,32,000
1,1,1,5,32,111
0,0,0,6,32,000
1,1,1,7,32,111
0,0,0,8,32,000
1,1,1,9,32,111
0,0,0,10,32,000
1,1,1,11,32,111
0,0,0,12,32,000
1,1,1,13,32,111
0,0,0,14,32,000
1,1,1,15,32,111
0,0,0,16,32,000
1,1,1,17,32,111
0,0,0,18,32,000
1,1,1,19,32,111
0,0,0,20,32,000
1,1,1,21,32,111
0,0,0,22,32,000
1,1,1,23,32,111
0,0,0,24,32,000
1,1,1,25,32,111
0,0,0,26,32,000
1,1,1,27,32,111
0,0,0,28,32,000
1,1,1,29,32,111
0,0,0,30,32,000
1,1,1,31,32,111
0,0,0,32,32,000
1,1,1,33,32,111
0,0,0,34,32,000
1,1,1,35,32,111
0,0,0,36,32,000
1,1,1,37,32,111
0,0,0,38,32,000
1,1,1,39,32,111
0,0,0,40,32,000
1,1,1,41,32,111
0,0,0,42,32,000
1,1,1,43,32,111
0,0,0,44,32,000
1,1,1,45,32,111
0,0,0,46,32,000
1,1,1,47,32,111
0,0,0,48,32,000
1,1,1,49,32,111
0,0,0,50,32,000
1,1,1,51,32,111
0,0,0,52,32,000
1,1,1,53,32,111
0,0,0,54,32,000
1,1,1,55,32,111
0,0,0,56,32,000
1,1,1,57,32,111
0,0,0,58,32,000
1,1,1,59,32,111
0,0,0,60,32,000
1,1,1,61,32,111
0,0,0,62,32,000
1,1,1,63,32,111
0,0,0,64,32,000
1,1,1,65,32,111
0,0,0,66,32,000
1,1,1,67,32,111
0,0,0,68,32,000
1,1,1,69,32,111
0,0,0,70,32,000
1,1,1,71,32,111
0,0,0,72,32,000
1,1,1,73,32,111
0,0,0,74,32,000
1,1,1,75,32,111
0,0,0,76,32,000
1,1,1,77,32,111
0,0,0,78,32,000
1,1,1,79,32,111
0,0,0,80,32,000
1,1,1,81,32,111
0,0,0,82,32,000
1,1,1,83,32,111
0,0,0,84,32,000
1,1,1,85,32,111
0,0,0,86,32,000
1,1,1,87,32,111
0,0,0,88,32,000
1,1,1,89,32,111
0,0,0,90,32,000
1,1,1,91,32,111
0,0,0,92,32,000
1,1,1,93,32,111
0,0,0,94,32,000
1,1,1,95,32,111
0,0,0,96,32,000
1,1,1,97,32,111
0,0,0,98,32,000
1,1,1,99,32,111
0,0,0,100,32,000
1,1,1,101,32,111
1,1,0,1,33,110
0,0,0,2,33,000
1,1,1,3,33,111
0,0,0,4,33,000
1,1,1,5,33,111
0,0,0,6,33,000
1,1,1,7,33,111
0,0,0,8,33,000
1,1,1,9,33,111
0,0,0,10,33,000
1,1,1,11,33,111
0,0,0,12,33,000
1,1,1,13,33,111
0,0,0,14,33,000
1,1,1,15,33,111
0,0,0,16,33,000
1,1,1,17,33,111
0,0,0,18,33,000
1,1,1,19,33,111
0,0,0,20,33,000
1,1,1,21,33,111
0,0,0,22,33,000
1,1,1,23,33,111
0,0,0,24,33,000
1,1,1,25,33,111
0,0,0,26,33,000
1,1,1,27,33,111
0,0,0,28,33,000
1,1,1,29,33,111
0,0,0,30,33,000
1,1,1,31,33,111
0,0,0,32,33,000
1,1,1,33,33,111
0,0,0,34,33,000
1,1,1,35,33,111
0,0,0,36,33,000
1,1,1,37,33,111
0,0,0,38,33,000
1,1,1,39,33,111
0,0,0,40,33,000
1,1,1,41,33,111
0,0,0,42,33,000
1,1,1,43,33,111
0,0,0,44,33,000
1,1,1,45,33,111
0,0,0,46,33,000
1,1,1,47,33,111
0,0,0,48,33,000
1,1,1,49,33,111
0,0,0,50,33,000
1,1,1,51,33,111
0,0,0,52,33,000
1,1,1,53,33,111
0,0,0,54,33,000
1,1,1,55,33,111
0,0,0,56,33,000
1,1,1,57,33,111
0,0,0,58,33,000
1,1,1,59,33,111
0,0,0,60,33,000
1,1,1,61,33,111
0,0,0,62,33,000
1,1,1,63,33,111
0,0,0,64,33,000
1,1,1,65,33,111
0,0,0,66,33,000
1,1,1,67,33,111
0,0,0,68,33,000
1,1,1,69,33,111
0,0,0,70,33,000
1,1,1,71,33,111
0,0,0,72,33,000
1,1,1,73,33,111
0,0,0,74,33,000
1,1,1,75,33,111
0,0,0,76,33,000
1,1,1,77,33,111
0,0,0,78,33,000
1,1,1,79,33,111
0,0,0,80,33,000
1,1,1,81,33,111
0,0,0,82,33,000
1,1,1,83,33,111
0,0,0,84,33,000
1,1,1,85,33,111
0,0,0,86,33,000
1,1,1,87,33,111
0,0,0,88,33,000
1,1,1,89,33,111
0,0,0,90,33,000
1,1,1,91,33,111
0,0,0,92,33,000
1,1,1,93,33,111
0,0,0,94,33,000
1,1,1,95,33,111
0,0,0,96,33,000
1,1,1,97,33,111
0,0,0,98,33,000
1,1,1,99,33,111
0,0,0,100,33,000
1,1,1,101,33,111
1,1,0,1,34,110
0,0,0,2,34,000
1,1,1,3,34,111
0,0,0,4,34,000
1,1,1,5,34,111
0,0,0,6,34,000
1,1,1,7,34,111
0,0,0,8,34,000
1,1,1,9,34,111
0,0,0,10,34,000
1,1,1,11,34,111
0,0,0,12,34,000
1,1,1,13,34,111
0,0,0,14,34,000
1,1,1,15,34,111
0,0,0,16,34,000
1,1,1,17,34,111
0,0,0,18,34,000
1,1,1,19,34,111
0,0,0,20,34,000
1,1,1,21,34,111
0,0,0,22,34,000
1,1,1,23,34,111
0,0,0,24,34,000
1,1,1,25,34,111
0,0,0,26,34,000
1,1,1,27,34,111
0,0,0,28,34,000
1,1,1,29,34,111
0,0,0,30,34,000
1,1,1,31,34,111
0,0,0,32,34,000
1,1,1,33,34,111
0,0,0,34,34,000
1,1,1,35,34,111
0,0,0,36,34,000
1,1,1,37,34,111
0,0,0,38,34,000
1,1,1,39,34,111
0,0,0,40,34,000
1,1,1,41,34,111
0,0,0,42,34,000
1,1,1,43,34,111
0,0,0,44,34,000
1,1,1,45,34,111
0,0,0,46,34,000
1,1,1,47,34,111
0,0,0,48,34,000
1,1,1,49,34,111
0,0,0,50,34,000
1,1,1,51,34,111
0,0,0,52,34,000
1,1,1,53,34,111
0,0,0,54,34,000
1,1,1,55,34,111
0,0,0,56,34,000
1,1,1,57,34,111
0,0,0,58,34,000
1,1,1,59,34,111
0,0,0,60,34,000
1,1,1,61,34,111
0,0,0,62,34,000
1,1,1,63,34,111
0,0,0,64,34,000
1,1,1,65,34,111
0,0,0,66,34,000
1,1,1,67,34,111
0,0,0,68,34,000
1,1,1,69,34,111
0,0,0,70,34,000
1,1,1,71,34,111
0,0,0,72,34,000
1,1,1,73,34,111
0,0,0,74,34,000
1,1,1,75,34,111
0,0,0,76,34,000
1,1,1,77,34,111
0,0,0,78,34,000
1,1,1,79,34,111
0,0,0,80,34,000
1,1,1,81,34,111
0,0,0,82,34,000
1,1,1,83,34,111
0,0,0,84,34,000
1,1,1,85,34,111
0,0,0,86,34,000
1,1,1,87,34,111
0,0,0,88,34,000
1,1,1,89,34,111
0,0,0,90,34,000
1,1,1,91,34,111
0,0,0,92,34,000
1,1,1,93,34,111
0,0,0,94,34,000
1,1,1,95,34,111
0,0,0,96,34,000
1,1,1,97,34,111
0,0,0,98,34,000
1,1,1,99,34,111
0,0,0,100,34,000
1,1,1,101,34,111
0,0,0,1,35,000
1,1,1,2,35,111
0,0,0,3,35,000
1,1,1,4,35,111
0,0,0,5,35,000
1,1,1,6,35,111
0,0,0,7,35,000
1,1,1,8,35,111
0,0,0,9,35,000
1,1,1,10,35,111
0,0,0,11,35,000
1,1,1,12,35,111
0,0,0,13,35,000
1,1,1,14,35,111
0,0,0,15,35,000
1,1,1,16,35,111
0,0,0,17,35,000
1,1,1,18,35,111
0,0,0,19,35,000
1,1,1,20,35,111
0,0,0,21,35,000
1,1,1,22,35,111
0,0,0,23,35,000
1,1,1,24,35,111
0,0,0,25,35,000
1,1,1,26,35,111
0,0,0,27,35,000
1,1,1,28,35,111
0,0,0,29,35,000
1,1,1,30,35,111
0,0,0,31,35,000
1,1,1,32,35,111
0,0,0,33,35,000
1,1,1,34,35,111
0,0,0,35,35,000
1,1,1,36,35,111
0,0,0,37,35,000
1,1,1,38,35,111
0,0,0,39,35,000
1,1,1,40,35,111
0,0,0,41,35,000
1,1,1,42,35,111
0,0,0,43,35,000
1,1,1,44,35,111
0,0,0,45,35,000
1,1,1,46,35,111
0,0,0,47,35,000
1,1,1,48,35,111
0,0,0,49,35,000
1,1,1,50,35,111
0,0,0,51,35,000
1,1,1,52,35,111
0,0,0,53,35,000
1,1,1,54,35,111
0,0,0,55,35,000
1,1,1,56,35,111
0,0,0,57,35,000
1,1,1,58,35,111
0,0,0,59,35,000
